review,rating,timestamp
Lambat pengoprasianya,5,2024-12-21 05:19:45
Aplikasih ini sangat membantu sekali,5,2024-12-21 05:12:38
"Saat pendaftaran unit,, keluar notif,, mohon maaf atas ketidaknyamanan,, silahkan ulang beberapa saat lagi,, sudah 1 bulan lebih,,, notif nya sama kendala di sistem saja",1,2024-12-21 04:40:35
Sekarang aplikasi MyPertamina jauh lebih bagus. Agar bisa ditingkatkan lagi terutama dari segi kecepatan akses sehingga penggunaannya menjadi lebih cepat.,5,2024-12-21 04:25:27
"Aplikasi banya bug error di launching, mana mempersulit buka mempermudah masyarakat, mau daftar kendaraan subsidi saja ribet gagal mengambil foto STNK padahal sudah mengambil gambar tapi gambar tidak terupload, gimana ini pihak Pertamina masyarakat yang mau ngisi BBM saja harus daftar subsidi padahal kita saja tetap membeli BBM terebut, mana daftar ribet gagal terus emg aplikasi yang berhubungan dengan pemerintah banyak masalah dan mempersulit, seharusnya adanya teknologi itu mempermudah",1,2024-12-21 04:06:55
A!a!!Aa!zźßzß§egecec,5,2024-12-21 03:56:21
Alhamdulillah minyak mulai lancar,5,2024-12-21 03:53:38
Agak ribet gimana cara nya si,3,2024-12-21 03:43:41
Bagus,5,2024-12-21 03:41:13
"Minta pin saat mau masuk aplikasinya saja sangat sulit, kenapa dipersulit prosesnya",1,2024-12-21 03:40:00
Ribet,1,2024-12-21 03:37:51
belum dpt barcode,4,2024-12-21 03:33:56
Mantap,5,2024-12-21 03:28:34
aplikasi berjalan seperti semestinya.,5,2024-12-21 03:20:40
ngisi bensin jadi lebih cepat,5,2024-12-21 03:14:56
done,5,2024-12-21 03:13:59
Kok ada notif sistem error,1,2024-12-21 03:08:54
Maju terus my Pertamina.,5,2024-12-21 03:04:26
Tidak. Lemot,5,2024-12-21 03:03:20
"Update terbaru di akhir tahun mau bayar barcode blur kayak nya di sengaja ini, gimana mau maju aplikasi bukan nya mempermudah, kalau ada shell di sumatra gua gak sudi pakai pertamina ini kualitas buruk harga mahal",1,2024-12-21 02:55:14
baik,5,2024-12-21 02:50:31
Sangat membantu,5,2024-12-21 02:33:34
Menyulitkan masyarakat. Daftarnya susah. Saya driver taksi online di subsidi tepat apa lagi yg kau dustakan. Datang pakai mobil sejuta umat. Ngisi cuman 70rb. Kalau saya datang pakai mobil mewah itu yg kurang tepat untuk di subsidi. Saya Pendapatan sehari hari saja sudah menghawatirkan. Ditambah repot oleh aplikasi barcode yg tidak jelas. Beli BBM sekarang kayak mau ngutang beli nya. Saya sudah sering mau ngisi tidak dilayani. Stop aplikasi yg aneh aneh. Menyulitkan masyarakat.,1,2024-12-21 02:31:15
"Sekarang sudah mempermudah pembayaran, bisa cashless",5,2024-12-21 02:23:17
Burik,1,2024-12-21 02:22:05
Okeh,5,2024-12-21 02:12:03
Simple,5,2024-12-21 02:09:26
Mantap,5,2024-12-21 02:07:09
gak simpel bikin aplikasi susah dpt code qr,1,2024-12-21 01:54:00
Pelayanannya ramah dan baik,5,2024-12-21 01:25:09
Kenapa tidak bisa di update n instal y,5,2024-12-21 01:24:59
"Saya terdapat kendala didata base,apa solusinya",4,2024-12-21 01:14:53
gampang d mudah digunakan,5,2024-12-21 01:14:49
Sekelas pertamina bikin aplikasi aja kalah sama swasta,1,2024-12-21 01:05:14
"Kenapa riwayat transaksi nya gak bisa dibuka ? Data tidak ditemukan, selalu itu yg keluar.",2,2024-12-21 01:05:03
kenapa pas perbaruan data gak ikut tp mlah disuruh daftar lagi kocak mlh mempersulit,3,2024-12-21 01:04:33
Dipombensin Kandis km 83 slalu alasan minyak blm masuk dan anggota utk kerja juga slalu lambat,2,2024-12-21 00:58:54
Ok,5,2024-12-21 00:52:09
Susah banget dapetin code QR ...tolong d permudah akses nya jangan dipersulit begini...kita beli cashh bukan ngutang atau credit,1,2024-12-21 00:34:23
Mantab nggak ribet pakai scan segala,5,2024-12-21 00:20:28
Good,5,2024-12-21 00:18:28
"ribet, nyusahin",2,2024-12-21 00:11:05
Pelayanan sgt baik,5,2024-12-21 00:07:09
Mantap,5,2024-12-21 00:03:08
Bidota sudah sesuai tapi tidak bisa melanjutkan dan terdeteksi sebagai kendaraan roda 2. Aplikasi gak mutu,2,2024-12-21 00:00:27
Dengan MyPertamina pembayaran pas sesuai jumlah liter yg kita terima.,5,2024-12-20 23:59:31
Cara mendapatkan barkode gmna..?,5,2024-12-20 23:59:29
"Mau mengambil foto aja gak bisa, gimana mau daftar, udah gitu gak bisa ambil dari galeri lagi, payah dah apk nya",5,2024-12-20 23:31:56
"Tiap mau daftar, terjadi kesalahan sistem, coba lagi nanti. Wkwkwk sekelas pertamina sistem nya kaya pabrik rumahan",1,2024-12-20 23:18:29
Server sering tidak bisa digunakan,1,2024-12-20 22:53:39
"Aplikasinya baik dan bagus, lebih baik dan bagus lagi kalo subsidinya ditambah fasilitas pinjam seratus( berupa saldo darurat buat beli BBM diperjalanan)",5,2024-12-20 21:44:39
Bagus,5,2024-12-20 21:19:07
Istimewa,5,2024-12-20 21:02:33
daftar gagal terus ....,1,2024-12-20 19:06:11
Memuaskan,5,2024-12-20 18:38:10
"Semenjak pembaharuan, aplikasi makin susah dibuka pada menu Program Subsidi Tepat, dan pendaftaran semakin membuat para sopir mengeluh record langsung 😭",1,2024-12-20 17:53:18
"memudahkan saya dalam mencari SPBU terdekat juga metode pembayaran yang cashless, mempermudah bagi orang yang tidak ada cash",5,2024-12-20 17:33:38
Baik,5,2024-12-20 17:29:14
Daftar gagal terus!!! Persulit rakyat.harga sama aja 10rb yang harus di perhatikan itu solar pak.,1,2024-12-20 17:23:46
Sanggat bagus dan tepat sasaran,5,2024-12-20 16:55:03
buat dapetin kode QR selalu ditolak..kaya dipersulit.,1,2024-12-20 16:36:59
"Saya mengisi BBM pertama malah rusak motor saya, fullpam sama TPS sensor nya rusak jdi nya, hadeh pertamax makin jd",1,2024-12-20 16:24:29
"Bagaimana QR code selalu digunakan oleh orang lain, apakah pegawai SPBU tdk ada mata untuk melihat kesesuaian kendaraan, kan jelas data kendaraannya.",1,2024-12-20 16:22:02
Good,5,2024-12-20 15:17:38
"aplikasi update terus, tapi gak ada perubahan, Dev nya ngapain aja??? kalian (Dev) baca keluhan kita gak sih? TDK bisa lagi upload data menggunakan file yg tersimpan di galeri, harus foto langsung, ini sangat menyusahkan! ujung2nya yg d salahin user dgn alasan internet hars stabil, hars hapus cache bla bla bla...TEMPLATE! klo kalian susah perbaiki bug nya, buat lah web base nya, biar masyarakat ada alternatif lain buat pembuatan barcodenya, dan bisa upload data2 melalui berkas file yg tersimpan!",1,2024-12-20 15:13:51
Rakyat dibikin susah terus. Beberapa kali ngaktifin cuma muter2 saja gak keluar2 tuh barcode. Sengsaranya hidup di Wakanda,1,2024-12-20 15:11:52
Mantap x,5,2024-12-20 15:05:57
pelayanannya enak ramah sekali baik,5,2024-12-20 15:02:56
Bagus,5,2024-12-20 14:59:22
Oke,5,2024-12-20 14:41:16
Good apk,5,2024-12-20 14:40:34
Cukup memuaskan,5,2024-12-20 14:36:17
"Ini oon atau gimana sih? Beli e voucher gara gara ga ad cash malah ga bisa dipake, enteng bener buat apk tpi di lapangan kek taik",1,2024-12-20 14:24:56
good job,5,2024-12-20 13:55:13
oke banget dah,5,2024-12-20 13:43:25
"keren, semua masyarakat Indonesia harus pakai aplikasi ini. tapi tidak semua SPBU Pertamina bisa menggunakan transaksi dan pembayaran dengan MyPertamina. Sehingga kedepannya semoga semua SPBU Pertamina bisa menerima transaksi dan pembayaran dengan MyPertamina.",5,2024-12-20 13:40:58
"Di tolak terus daftar BBM bersubsidi, karena data kendaraan tdk di temukan. Di suruh ke Samsat, pas ke Samsat di suruh ke SPBU atw Pertamina langsung. Di email ga ada balasan. Gak ada solusi. Huffttt",1,2024-12-20 13:35:24
"Tolong bantu min, saya sudah 2 Minggu lebih, sampai sekarang tidak bisa daftar, setiap tinggal kirim data "" terjadi kesalahan pada sistem"" begitu terus...lewat website juga begitu..Sdh kirim email bantuan, tapi tidak dibalas.",5,2024-12-20 13:33:59
Pas daftarin kendaraan yg bawaan asli dr samsat dan tertera di STNK warna plat kuning Tapi di aplikasi warna hitam Sudah email tp blm direspon,1,2024-12-20 13:33:55
"Udh daftar via web, masuk aplikasi malah sutuh daftar lagi. Kocak, g bisa singkronin data.",1,2024-12-20 13:28:36
"Sudah ada aplikasinya keren, semua yang offline pun sekarang sudah ada di digital atau online, semoga aplikasinya cepat berkembang",1,2024-12-20 13:15:43
mantap,5,2024-12-20 13:13:07
Sistem yg di buat ok banget,5,2024-12-20 13:00:25
Ooke mntap bisa di trima dgn baik,4,2024-12-20 12:59:17
Good,5,2024-12-20 12:45:09
"Kebanyakan SPBU pertamina gak bisa dibayar lewat my pertamina, alasannya pembayarannya terlalu lama, mohon diperbaiki",2,2024-12-20 12:36:37
nyaman,5,2024-12-20 12:31:10
"Nama doang gede bumn, tpi aplikasi lemotttt",1,2024-12-20 12:28:30
Luar biasa,5,2024-12-20 12:12:58
Koq masih blum nih,5,2024-12-20 12:03:36
Bagusss mengurangi kebocoran minyak bersubsidi,5,2024-12-20 12:00:50
Aplikasi ini sangat jelek GK jelas Bolak balik foto STNK Ujung ujungx kluar sendiri gitu terus ....APLIKASI TAEEKKK BIKIN PUSING TDK MEMBANTU SAMA RAKYAT,1,2024-12-20 11:57:16
Sering update,1,2024-12-20 11:52:16
Puki pas update lama banget muter2,1,2024-12-20 11:48:25
"setelah di update malah memuat ulang terus, gimana yaa ini. malah ribett",1,2024-12-20 11:34:31
Sangat ribet,1,2024-12-20 11:33:23
Mypertamina topmarkotop is the best pokok.eeee,5,2024-12-20 11:32:16
Mudah sekali .. download lgs daftar lgsung dapat barcode...,5,2024-12-20 11:29:52
Mudah di gunakan,5,2024-12-20 11:29:30
Aplikasi maksa ...,5,2024-12-20 11:27:40
Good,5,2024-12-20 11:13:33
"Ribet daftar nya, baru download sudah minta update,",1,2024-12-20 11:12:28
"LUPA PIN, PIN UNTUK VERIVIKASI TIDAK MUNCUL DI WA PADAHAL KEDAAN DARURAT!!. YANG BUAT APLIKASI MENYUSAHKAN ORANG LAIN..",1,2024-12-20 10:39:40
"aplikasi busuk, udah daftarin kendaraan dan isi data diri.. setelah hapus aplikasi / ganti HP suruh isi data diri lagi. aplikasi sampah.",1,2024-12-20 09:59:58
Yag bikin aplikasi lususan apa yah?,1,2024-12-20 09:47:06
"apaan sih ni, isi minyak pun di persulit wkwkw. wajib pakai aplikasi segala balkod segala , giliran mau registrasi pun sulit. apk nya bug kode ngak masuk masuk. an jalasssss",1,2024-12-20 08:56:40
Good,5,2024-12-20 07:53:48
kalau bisa disemua spbu khusus kota Medan Bisa pakai e-voucer myPertamina .,5,2024-12-20 07:47:05
cakep,5,2024-12-20 07:45:27
aplikasi apa ini. bikin susah saja mau daftar saja susah. alasan kode lokasi tidak sesuai. apa maksud ini. janganlah bikin susah woi,1,2024-12-20 07:43:50
Mantap,3,2024-12-20 07:41:58
Apk gajelas,1,2024-12-20 07:08:26
mantap sangat membantu,5,2024-12-20 07:01:11
nice apps,5,2024-12-20 06:52:13
mantap,5,2024-12-20 06:38:45
Di Manado hampir semua pom bensin tidak bisa digunakan,1,2024-12-20 06:29:10
-Sudah Upload Foto STNK & Foto Mobil malah terjadi kesalahan sistem - sudah upload foto STNK & foto mobil tiba² reload ulang sampai 10x Ayo BUMN Pertamina perbaiki lagi jaringannya.. 🙏,1,2024-12-20 06:22:44
Gangguan sistem terus ketika daftar bbm subsidi,1,2024-12-20 03:50:35
"Gajelas banget ini aplikasi, waktu log in no HP sudah sesuai, pin juga sudah sesuai, keterangannya no HP & pin salah tidak cocok, giliran reset pin dan disuruh log in ulang, tetap aja gak bisa log in dengan pin baru, tulisannya no HP dan pin tidak sesuai, GAJELAS ! Niat bikin aplikasi gak sih PERTAMINA !",1,2024-12-20 03:32:50
"hai kk saya kasih bintang 5, kode OTPnya segera dikirim ya",5,2024-12-20 03:28:24
oke,5,2024-12-20 03:07:18
"Apps bener2 bikin frustasi,merepotkan, dari jaringan tidak stabil padahal full signal,pendaftaran kendaraan pribadi yang sistemnya tidak jelas smua kolom sudah diisi malah tidak bisa di klik,sekalas bumn aplikasi ini jelek bget andai bukan keharusan saya tidak akan mendownload apps ini muter"" 2 jam ujung2nya tetap tidak bisa dapat code QR aneh tolong di perbaikin bumn appsnya",1,2024-12-20 02:53:30
oke,5,2024-12-20 02:24:17
mantaaappp....,5,2024-12-20 02:12:06
Ini sampah apaan sihh??? Udah kirim verivikasi OTP nggak masuk2 WA. B@B! Lah aplikasi ini. Perbaiki lagi woyyyyyyyyyy,1,2024-12-20 01:35:48
gk dpt cash back. ktnya dpt cash back,5,2024-12-20 00:46:46
Bgs sekali,4,2024-12-19 23:53:21
"Terlalu sering update sih, masak mau bayar tiba2 minta update terus, antri panjang jadinya. Klo develop app nya, sekalian aja update nya, jgn nyicil. Waktu mau di pake App juga sering ga bisa di buka pula, wkwk mantap mmng, Thanks",2,2024-12-19 23:35:25
Aplikasi Mantap mudah di gunakan,5,2024-12-19 23:31:17
keren cepet lagi,5,2024-12-19 22:28:28
Saya sangat puas dengan ada nya aplikasi ini,5,2024-12-19 18:26:06
Terima kasih atas semuanya. Pelayanan sangat baik dan mudah.,5,2024-12-19 17:59:00
"Barusan udah clear masalah ""nopol tidak sesuai"" info dari CS nya fotonya dari depan, tidak perlu sesuai dengan petunjuk di aplikasi, CS sangat membantu",4,2024-12-19 15:47:08
nomor sudah di bbn minta bantuan susah customer service yang jawab robot jadi gak nyambung mau minta solusi gi mana cara ganti plat nomor dengan mobil yang sama,1,2024-12-19 15:40:08
Maaf mau bertanya.. ak pernah mengisi untuk daftar barcode.. tp kayanya ak salah entri no rangka .. dan endingnya di tolak.. bagaimana untuk memperbarui nya.. supaya bisa mendapatkan barcode..,3,2024-12-19 14:49:34
ok,5,2024-12-19 14:45:50
Biji... Nyusahin... 15x upload foto ktp mlah kepental keluar terus dari apk... Sampah bikin ribet dan malah nyusahin..,1,2024-12-19 14:23:34
Seperti sebuah game saja. NKRI ini beli bbm pake duit rupiah jg masih sulit prosesnya. Naik kendaraan umum mahal sewa jg mahal. Sudah daftar mypertamina link tautan tidak bisa di akses. Applikasi tidak berguna mending jika harga bbm murah sepeti punya tetangga sebelah..,2,2024-12-19 12:59:43
oke,5,2024-12-19 12:24:37
Ribet,1,2024-12-19 12:07:09
gak jelas,1,2024-12-19 10:45:59
Semenjak update kenapa tidak muncul kode QR ????? Sebel deh,2,2024-12-19 10:35:25
Ok,5,2024-12-19 10:01:48
Pom bensin udah tutup masih aja ada di maps nya mypertamina,1,2024-12-19 09:43:36
Bagus program ini Untuk control bbm subsidi,4,2024-12-19 08:19:42
Gmn krsinya ga kluar kluar kaco😄😄,3,2024-12-19 07:50:48
"Saya sudah daftar di web dengan nik, tetapi di aplikasi tidak ada login menggunakan nik. Mohon petunjuk min",2,2024-12-19 07:49:17
apk ajg,1,2024-12-19 07:40:57
Sampah,1,2024-12-19 06:34:23
Kenapa pembuatan barcode harus di SPBU ya... Kalau jauh dr spbu tidak bisa kirim berkas... Tapi kalau petugas SPBU yg kirim langsung bisa dan kena biaya admin 20rbu...hadeeeehhh....,2,2024-12-19 06:22:09
APLIKASI TAI BIKEN RIBET MAU BELI AJH SURUH INI ITU MINTA AVDTE..UDH D AVDTE KTP D TOLAK,1,2024-12-19 04:58:24
"Ribet, apps nya banyak minus, pas mau input foto ktp gabisa, padahal sudah sesuai dengan arahan pas tidak ada lebihan, tapi tetap tidak bisa, mending apus aja ganti yang lebih baik",1,2024-12-19 04:24:41
Bisa mendapat barcode pertalite dan gratis admin pembayaran Gas,5,2024-12-19 03:52:09
Apk masih banyak kendala. Terutama saat mau upload foto ktp susah sampai sekarang belum bisa di upload.,3,2024-12-19 02:56:04
lebih praktis pakek aplikasi g ribet,5,2024-12-19 01:52:36
Aplikasi bagus tapi kenapa suka gagal transaksi padahal koneksi dan saldo bagus dan ada.. tolong di perbaiki..dan tambahkan lagi via pembayarannya..,4,2024-12-19 01:40:57
Mau tanya min.. Apakah apk myPertamina dengan myPertamina di google crome apakah terkoneksi. Dan apakah sudah ada barcod subsidi tepat masih harus pakai PIN claim kode QR mau transaksi?,5,2024-12-19 01:38:34
"Tidak pernah bisa daftar, aplikasi apaan ini hanya menyusahkan",3,2024-12-19 01:21:27
"Kendalanya sama di balikin terus ke daftar pake NIK, kalian harus coba lewat web browser. Dijamin pasti lgsg bisa, saya barusan coba. Agak laen emang ini apk mypertamina",1,2024-12-19 00:33:56
Ok,5,2024-12-18 16:00:41
Bagus aplikasinya,5,2024-12-18 15:53:13
"Kacaw, mau tambah unit karena flat ganti, data tidak ditemukan di database. Tanya2 ke org pertamina disuruh update ke samsat, tanya2 ke org samsat suruh cek di web polantas polri, eh data ada. Berarti aplikasi my pertamina nya aja yg gk update dari polantas polri. Kacaw",1,2024-12-18 15:05:26
Ngga bisa ambil digaleri stnknya,5,2024-12-18 14:36:53
"Tolong dipermudah aplikasi ini, terlalu sulit, pendaftaran,barcode sering di pakai,org lain yang mendaftar.",1,2024-12-18 12:31:24
pas,5,2024-12-18 12:01:23
Cek barcode malah hilang stlh update. Kamprett ni apk. Geblek,1,2024-12-18 11:15:48
Good,5,2024-12-18 11:12:43
Susah untuk masuk ke akun baru,5,2024-12-18 10:45:54
apilaksi tidk berguna...menyusahkan rakyat..,1,2024-12-18 10:25:34
"Di pom sering tidak bisa menggunakan aplikasi ini,dengan alasan sistem lagi bermasalah",1,2024-12-18 08:02:04
SELALU KESALAHAN SISTEM......TEPAT SASARAN.. SEOLAH2 BERPIHAK PADA RAKYAT KECIL...,1,2024-12-18 07:51:53
mantap,4,2024-12-18 07:09:31
pas mau ngisi data diri upload ktp aja malah gak bisa pemerintah ni bikin juga aturan tp pas mau daftar tp dinpersulit utk pendaftaran nya,1,2024-12-18 07:03:03
ok,4,2024-12-18 06:59:31
Apasi foto ktp aja gak bisa kocak,1,2024-12-18 06:01:31
Daftar susah....ribet,1,2024-12-18 05:27:47
Makin Parah untuk login saja kagak bisa barcode di scan bisa tapi nomor plat kadang tidak muncul,3,2024-12-18 05:27:46
"Ga usah bikin aplikasi kalo ga proper,berhari-hari daftar kesalahan system mulu,bikin perturan ga boleh ngisi full di pom bensin tapi aplikasi nya ga memadai, MENGECEWAKAN",1,2024-12-18 04:26:43
ok,1,2024-12-18 04:15:14
Aplikasinya gak jelas udah ngisi data lengkap pada saat kirim pendaftaran Malah Terjadi Kesalahan kalo belum siap dengan aplikasi ini jangan dlu deh... Bikin susah isi BBM aja katanya harus pake Barcode pas mau daftar susahnya,1,2024-12-18 04:01:25
Payahhhh saya mau nambah unit ga bisa trus kalau mau isi unit saya yg satu lagi gimana? Nanti kalau saya pakai qr mobil saya yang lain di bilang melanggar hukum kalau ga gitu gimana coba kalau mau isi bensin di SPBU!,1,2024-12-18 04:00:25
"Sudah Coba Masuk Dengan No yang Benar Tapi Tetap Tidak bisa Katanya Format tidak Tepat, Trus Yang TepatNya Bagaimana???? Admin Tolong Dong",1,2024-12-18 03:13:52
Tidak Bisa daftar. Tidak bisa centang SAYA SETUJU DAN MEMAHAMI,3,2024-12-18 03:03:04
"Ini dari tadi saya registrasi akun baru aja tidak berhasil selalu gagal sistemnya, bagaimana proses selanjutnya, masa sekelas BUMN PERTAMINA seperti ini sistemnya kalah sama KAI, kami konsul lewat email pun hanya disuruh bersabar menunggu dan mencoba kembali jawabannya, kelihatan tidak profesional sekali",1,2024-12-18 02:18:09
terbaik,5,2024-12-18 02:05:51
"Program setan, penipu rakyat. Subsidi yg dibatasi, otaknya mengambil pajak rakyat",1,2024-12-18 01:53:19
Sudah dicoba berkali kali mau masukin kartu tidak bisa. Mau isi jadi ribet. Yang normal sajalah klo seperti ini saja tidak bagus sistemnya.,1,2024-12-18 01:48:13
Baru download sudah minta pin.padahal pin saja blom punya.diminta isi nomer telp pin nya tidak dikirim juga.ini aplikasi bisnis lakukan semua tindakan dengan jujur dan profesional jangan menyusahkan,2,2024-12-18 01:23:40
Alhamdulillah bermanfaat..beberapa fitur tak bisa dibuka karna hp saya.. setelah saya ganti bisa,5,2024-12-18 01:20:43
"Apk aneh. Sudah daftar akun, begitu di daftarin subsidi tepat BBM selalu gagal, katanya akun tidak di temukan. Lucu",1,2024-12-18 01:12:43
Sangat membantu,4,2024-12-18 00:04:05
Kami belum ada notifikasi ke mail setelah mendaftar. Sudah beberapa bulan... Bagaiaman solusi?,5,2024-12-17 23:48:48
harusnya top up nya tidak bergabung sama link aja,4,2024-12-17 23:36:54
Mau daftar suruh masukan pin ga tau .akhirnya coba lupa pin mau dikirim lewat waatsaap atau SMS ga di kirim2 Ampe batasnya cuma lima .cara pemberitahuan nomer pin ape yg ke 4 ga juga di kirim lewat waatsaap atau SMS apa ga bikin kesel,1,2024-12-17 23:36:08
